binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV034-INC-P4T1-002,P4T1-N01,明确优化对象与实施边界,P4T1-W01,优化实施任务单,assessment_output,P4,P4-T1,worksheet;rubric,task_analysis;boundary_checking,填写问题现象、前序依据、可实施对象和暂不能操作的边界。,优化实施任务单,优化实施任务单,planned,pending_editorial_review,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,评价学生是否先明确实施对象和边界。
BV034-INC-P4T1-003,P4T1-N02,区分优化动作类型与责任边界,P4T1-C02,优化动作类型分类卡,resource_card,P4,P4-T1,classification_table;scenario_card,problem_classification,根据现象和建议把优化动作归入天线、无线、承载或核心网方向。,优化动作分类与责任边界表,优化动作分类与责任边界表,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,四类对象作为分类资源，不升格为四个能力节点。
BV034-INC-P4T1-004,P4T1-N02,区分优化动作类型与责任边界,P4T1-W02,责任边界表,assessment_output,P4,P4-T1,worksheet;boundary_table,risk_checking;boundary_checking,填写实施动作、责任岗位、授权要求和学生可训练动作。,优化动作分类与责任边界表,优化动作分类与责任边界表,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,用于防止把真实工程操作写成学生可自行完成任务。
BV034-INC-P4T1-005,P4T1-N02,区分优化动作类型与责任边界,P4T1-ACT02,优化方向分支判断活动,learning_activity,P4,P4-T1,interactive_activity;classification_table,problem_classification,把不同问题现象拖入对应优化方向，并标注是否需要专业人员复核。,优化动作分类与责任边界表,优化动作分类与责任边界表,planned,pending_teaching_validation,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,后续可转为互动分类活动。
BV034-INC-P4T1-006,P4T1-N03,读取关键参数与变更依据,P4T1-C03,参数依据解释卡,resource_card,P4,P4-T1,parameter_table;text_card,parameter_annotation;data_reading,阅读关键参数说明，标出参数能支持的判断和不能直接说明的结论。,参数依据记录表,参数依据记录表,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,参数解释必须由通信专业教师复核。
BV034-INC-P4T1-007,P4T1-N03,读取关键参数与变更依据,P4T1-IMG01,原教材仿真软件截图组,media_asset_review,P4,P4-T1,screenshot;redrawn_image,media_review;data_reading,对照重绘前后的界面示意，识别参数所在位置和字段含义。,参数依据记录表,参数依据记录表,planned,pending_media_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,覆盖image228至image232和相关参数截图，正式学生端必须重绘或替换。
BV034-INC-P4T1-008,P4T1-N03,读取关键参数与变更依据,P4T1-W03,参数依据记录表,assessment_output,P4,P4-T1,worksheet;rubric,parameter_annotation;evidence_checking,记录参数名称、当前值、建议动作、依据来源和待复核点。,参数依据记录表,参数依据记录表,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,评价学生能否说明为什么需要调整，而不是只点软件界面。
BV034-INC-P4T1-009,P4T1-N03,读取关键参数与变更依据,P4T1-CASE01,CSI-RS配置问题案例材料,resource_card,P4,P4-T1,case_card;data_table,case_analysis;boundary_checking,阅读CSI-RS案例，找出参数配置不一致、指标变化和复测结果之间的关系。,参数依据记录表,参数依据记录表,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,案例可用于教学分析，但不能写成通用优化处方。
BV034-INC-P4T1-010,P4T1-N04,制定实施步骤与风险回退检查,P4T1-C05,实施步骤排序卡,resource_card,P4,P4-T1,process_table;checklist,process_ordering,将实施前检查、授权确认、参数核对、执行记录和回退检查排序。,实施步骤与回退检查单,实施步骤与回退检查单,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,训练受控实施流程，不训练真实网管操作。
BV034-INC-P4T1-011,P4T1-N04,制定实施步骤与风险回退检查,P4T1-W04,风险回退检查单,assessment_output,P4,P4-T1,worksheet;checklist,risk_checking;boundary_checking,填写影响范围、回退条件、复核人和复测要求。,实施步骤与回退检查单,实施步骤与回退检查单,planned,pending_teaching_validation,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,缺少回退条件的实施方案不得进入后续验证。
BV034-INC-P4T1-012,P4T1-N04,制定实施步骤与风险回退检查,P4T1-ACT04,风险条件补全活动,learning_activity,P4,P4-T1,interactive_activity;checklist,risk_checking,为给定优化动作补全适用范围、副作用和回退条件。,实施步骤与回退检查单,实施步骤与回退检查单,planned,pending_teaching_validation,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,后续可转为拖拽或匹配式互动。
BV034-INC-P4T1-013,P4T1-N05,记录实施结果与变更凭据,P4T1-W05,优化实施变更记录模板,assessment_output,P4,P4-T1,record_template;worksheet,record_completion;evidence_checking,填写变更前后参数、实施依据、执行结果、异常备注和验证要求。,优化实施变更记录,优化实施变更记录,planned,pending_professional_review,high,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,正式教材只能使用教学模拟或脱敏记录模板。
BV034-INC-P4T1-014,P4T1-N05,记录实施结果与变更凭据,P4T1-C06,变更凭据样例卡,resource_card,P4,P4-T1,evidence_table;text_card,evidence_checking,判断哪些材料可以作为变更凭据，哪些只是辅助说明。,优化实施变更记录,优化实施变更记录,planned,pending_editorial_review,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,帮助学生理解记录完整性。
BV034-INC-P4T1-015,P4T1-N06,形成复测验证入口并交接P4-T2,P4T1-W06,复测验证交接清单,assessment_output,P4,P4-T1,worksheet;handoff_list,validation_planning;handoff_checking,汇总复测场景、指标、数据来源、交接材料和不能直接下结论的边界。,复测验证交接清单,复测验证交接清单,planned,pending_professional_review,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,该清单直接衔接P4T2-N01。
BV034-INC-P4T1-016,P4T1-N06,形成复测验证入口并交接P4-T2,P4T1-C07,复测指标选择卡,resource_card,P4,P4-T1,text_card;indicator_table,validation_planning,根据实施动作选择需要复测的覆盖、接入、保持、移动性或体验指标。,复测验证交接清单,复测验证交接清单,planned,pending_professional_review,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,指标选择必须由P4-T2验证任务继续判断。
BV034-INC-P4T1-017,P4T1-N06,形成复测验证入口并交接P4-T2,P4T1-ACT06,验证材料匹配活动,learning_activity,P4,P4-T1,interactive_activity;matching_table,validation_planning;handoff_checking,把实施记录、参数依据、复测数据源和验证指标匹配起来。,复测验证交接清单,复测验证交接清单,planned,pending_teaching_validation,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,后续可转为交接材料匹配互动。
BV034-INC-P4T1-018,P4T1-N06,形成复测验证入口并交接P4-T2,P4T1-CASE02,优化后不能直接宣称成功边界卡,resource_card,P4,P4-T1,text_card;case_card,boundary_checking,阅读优化后仍需复测的边界说明，区分已实施和已达标。,复测验证交接清单,复测验证交接清单,planned,pending_editorial_review,medium,reports/P4-T1详细能力节点主数据增量样表V0.3.4.csv,防止把实施完成误写成优化成功。
BV035-INC-P4T3-001,P4T3-N01,明确报告对象与交付口径,P4T3-C01,报告交付情境卡,resource_card,P4,P4-T3,task_card;text_card,task_analysis;boundary_checking,阅读客户要求和任务情境，判断报告服务对象、报告类型和不能直接承诺的内容。,报告交付口径确认单,报告交付口径确认单,planned,pending_professional_review,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,情境卡用于启动报告任务，不提供对外承诺话术。
BV035-INC-P4T3-002,P4T3-N01,明确报告对象与交付口径,P4T3-W01,报告交付口径确认单,assessment_output,P4,P4-T3,worksheet;boundary_table,task_analysis;boundary_checking,填写交付对象、报告口径、证据范围、限制条件和待确认问题。,报告交付口径确认单,报告交付口径确认单,planned,pending_editorial_review,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价学生能否先明确报告边界而不是直接套模板。
BV035-INC-P4T3-003,P4T3-N01,明确报告对象与交付口径,P4T3-ACT01,报告类型判断活动,learning_activity,P4,P4-T3,classification_activity;scenario_card,report_type_identification,根据情境选择KPI指标优化类、测试指标优化类或案例分析类组织方式。,报告交付口径确认单,报告交付口径确认单,planned,pending_teaching_validation,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为互动分类活动。
BV035-INC-P4T3-004,P4T3-N02,归集实施与验证证据,P4T3-C02,证据来源说明卡,resource_card,P4,P4-T3,text_card;evidence_table,evidence_classification,阅读实施记录、复测入口、验证结论和测试分析报告的来源说明。,报告证据链清单,报告证据链清单,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,用于防止把背景材料误当成报告依据。
BV035-INC-P4T3-005,P4T3-N02,归集实施与验证证据,P4T3-W02,报告证据链清单,assessment_output,P4,P4-T3,worksheet;evidence_table;evaluation_rubric,evidence_classification;data_source_checking,填写材料来源、能证明的结论、不能证明的边界和待补充证据。,报告证据链清单,报告证据链清单,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价学生能否把证据链组织清楚。
BV035-INC-P4T3-006,P4T3-N02,归集实施与验证证据,P4T3-ACT02,证据来源归类活动,learning_activity,P4,P4-T3,interactive_activity;table,evidence_classification,把不同材料拖入依据、背景、边界和待补充四类。,报告证据链清单,报告证据链清单,planned,pending_teaching_validation,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为拖拽分类互动。
BV035-INC-P4T3-007,P4T3-N03,选择报告结构并组织材料,P4T3-C03,KPI类与测试指标类报告结构对照卡,resource_card,P4,P4-T3,report_template;comparison_table,report_structure_selection,对照两类报告结构，判断当前任务应优先采用哪种组织方式。,报告结构草稿,报告结构草稿,planned,pending_editorial_review,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,模板必须标注来源和适用边界。
BV035-INC-P4T3-008,P4T3-N03,选择报告结构并组织材料,P4T3-W03,报告结构草稿,assessment_output,P4,P4-T3,worksheet;outline_table,material_ordering,把问题概述、证据、措施、效果、案例和沟通要点排序，并说明每部分作用。,报告结构草稿,报告结构草稿,planned,pending_editorial_review,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价学生是否按证据逻辑组织材料，而不是只写标题。
BV035-INC-P4T3-009,P4T3-N03,选择报告结构并组织材料,P4T3-ACT03,材料排序活动,learning_activity,P4,P4-T3,interactive_activity;outline_card,material_ordering,将打散的报告材料按问题、依据、措施、结果和边界排序。,报告结构草稿,报告结构草稿,planned,pending_teaching_validation,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为排序互动或卡片拼装活动。
BV035-INC-P4T3-010,P4T3-N04,对比指标并写出结论边界,P4T3-C04,覆盖方案对比表教学化资源,resource_card,P4,P4-T3,data_table;chart;explanation_card,comparison_analysis;metric_annotation,阅读覆盖方案对比表，标出总采样点、弱覆盖采样点和覆盖率变化各自能说明什么。,指标对比结论段,指标对比结论段,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,表4-3-2需要专业教师复核指标解释和适用边界。
BV035-INC-P4T3-011,P4T3-N04,对比指标并写出结论边界,P4T3-W04,指标对比结论段,assessment_output,P4,P4-T3,worksheet;rubric,comparison_analysis;conclusion_writing;boundary_checking,把过度结论改成判断、依据、边界和待确认问题组成的结论段。,指标对比结论段,指标对比结论段,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价学生是否区分改善、达标、劣化和未闭环。
BV035-INC-P4T3-012,P4T3-N04,对比指标并写出结论边界,P4T3-ACT04,结论边界改写活动,learning_activity,P4,P4-T3,interactive_activity;rubric,correction_revision;conclusion_writing,选择过度结论中的问题并改写为保留证据边界的职业表达。,指标对比结论段,指标对比结论段,planned,pending_teaching_validation,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为句子改写互动。
BV035-INC-P4T3-013,P4T3-N05,编写典型案例分析段落,P4T3-C05,越区覆盖典型案例分析卡,resource_card,P4,P4-T3,case_card;data_table,case_analysis;evidence_classification,阅读问题描述、原因判断、优化方案和效果材料，补齐案例分析链条。,典型案例分析段,典型案例分析段,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,案例逻辑和适用边界必须专业复核。
BV035-INC-P4T3-014,P4T3-N05,编写典型案例分析段落,P4T3-W05,典型案例分析段,assessment_output,P4,P4-T3,worksheet;rubric,case_analysis;conclusion_writing,写出问题现象、原因判断、措施、效果证据、注意事项和适用边界。,典型案例分析段,典型案例分析段,planned,pending_professional_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价学生能否讲清案例而不是只复制截图说明。
BV035-INC-P4T3-015,P4T3-N05,编写典型案例分析段落,P4T3-IMG01,原教材测试截图组image300-image301,media_asset_review,P4,P4-T3,screenshot;redrawn_image,media_review;case_analysis,对照重绘前后的测试示意，识别截图支持的证据和不能直接公开的信息。,典型案例分析段,典型案例分析段,planned,pending_media_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,正式学生端不得裸用原测试截图，需脱敏、去真实站点化并教学化重绘。
BV035-INC-P4T3-016,P4T3-N05,编写典型案例分析段落,P4T3-ACT05,案例链条补全活动,learning_activity,P4,P4-T3,interactive_activity;case_card,case_analysis;evidence_classification,将问题、原因、措施、效果和注意事项补全到同一案例链条中。,典型案例分析段,典型案例分析段,planned,pending_teaching_validation,medium,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为流程链补全互动。
BV035-INC-P4T3-017,P4T3-N06,修订报告表达并准备客户沟通,P4T3-C06,职业表达修订量规,resource_card,P4,P4-T3,rubric;teacher_guide,correction_revision,对照量规检查结论是否有依据、边界、待确认问题和过度承诺。,优化报告输出样稿与沟通提纲,优化报告输出样稿与沟通提纲,planned,pending_editorial_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,量规需教师可直接讲评，避免机械口号。
BV035-INC-P4T3-018,P4T3-N06,修订报告表达并准备客户沟通,P4T3-W06,优化报告输出样稿与沟通提纲,assessment_output,P4,P4-T3,report_template;worksheet;communication_outline,report_output;customer_communication;reflection_summary,提交报告样稿、沟通要点、待确认问题和删除的越权承诺记录。,优化报告输出样稿与沟通提纲,优化报告输出样稿与沟通提纲,planned,pending_editorial_review,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,评价重点是证据链、结论边界、表达修订和沟通授权边界。
BV035-INC-P4T3-019,P4T3-N06,修订报告表达并准备客户沟通,P4T3-ACT06,客户沟通要点选择活动,learning_activity,P4,P4-T3,interactive_activity;communication_script,customer_communication;risk_checking,从候选话术中删去越权承诺，保留可说明内容和待确认问题。,优化报告输出样稿与沟通提纲,优化报告输出样稿与沟通提纲,planned,pending_teaching_validation,high,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,后续可转为沟通话术风险判断活动。
BV036-INC-P3T2-001,P3T2-N01,明确监控任务与账号权限边界,P3T2-C01,运行监控任务情境卡,resource_card,P3,P3-T2,task_card;text_card,case_intro;task_analysis,阅读任务情境并判断本次监控需要查看哪些对象和数据。,监控任务与权限边界单,监控任务与权限边界单,planned,pending_professional_review,medium,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,情境卡用于启动运行监控任务，不呈现真实账号信息。
BV036-INC-P3T2-002,P3T2-N01,明确监控任务与账号权限边界,P3T2-W01,权限边界判断表,worksheet,P3,P3-T2,boundary_table;worksheet,permission_boundary_checking,根据角色、操作集和管理资源判断可看、可做和不可做事项。,监控任务与权限边界单,监控任务与权限边界单,planned,pending_data_security_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,表格必须使用教学模拟账号和脱敏字段。
BV036-INC-P3T2-003,P3T2-N01,明确监控任务与账号权限边界,P3T2-ACT01,权限边界判断活动,learning_activity,P3,P3-T2,interactive_activity,permission_boundary_checking,判断若权限不足或越权时应如何处理。,权限边界判断记录,监控任务与权限边界单,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,活动只训练边界判断，不训练真实后台账号操作。
BV036-INC-P3T2-004,P3T2-N02,筛选当前告警并判断优先级,P3T2-C02,告警级别与状态读法卡,resource_card,P3,P3-T2,knowledge_card;reference_card,alert_reading,读取告警级别、状态、对象和发生时间。,当前告警筛选记录,当前告警筛选记录,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,告警级别和优先级判断需专业教师确认。
BV036-INC-P3T2-005,P3T2-N02,筛选当前告警并判断优先级,P3T2-W02,当前告警筛选表,worksheet,P3,P3-T2,table;worksheet,alert_filtering;priority_judgement,从当前告警样例中筛出需要优先关注的告警。,当前告警筛选记录,当前告警筛选记录,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,表格使用教学化数据，不直接引用真实网管告警。
BV036-INC-P3T2-006,P3T2-N02,筛选当前告警并判断优先级,P3T2-ACT02,告警优先级筛选活动,learning_activity,P3,P3-T2,interactive_activity,priority_judgement,按级别、状态、影响范围和时间顺序排列告警优先级。,告警优先级排序记录,当前告警筛选记录,planned,pending_teaching_validation,medium,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,后续可做拖拽排序或标注练习，避免只做选择题。
BV036-INC-P3T2-007,P3T2-N03,追溯历史告警与典型案例线索,P3T2-C03,历史告警追溯卡,resource_card,P3,P3-T2,timeline_card;knowledge_card,historical_alarm_tracing,比较当前告警和历史告警的时间、对象和重复情况。,历史告警追溯卡,历史告警追溯卡,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,追溯卡必须脱敏并保留日志数据安全边界。
BV036-INC-P3T2-008,P3T2-N03,追溯历史告警与典型案例线索,P3T2-CASE01,三类典型告警案例卡,resource_card,P3,P3-T2,case_card;comparison_table,case_comparison,将小区关断、光功率异常和GPS时钟异常作为教学案例线索进行比较。,典型告警线索归纳表,历史告警追溯卡,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,案例需脱敏、复核和教学化改写。
BV036-INC-P3T2-009,P3T2-N03,追溯历史告警与典型案例线索,P3T2-W03,历史告警追溯记录,worksheet,P3,P3-T2,worksheet;timeline_table,historical_alarm_tracing,填写告警是否持续、是否复现、是否需要升级分析。,历史告警追溯记录,历史告警追溯卡,planned,pending_data_security_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,历史告警记录不得暴露真实站点、账号、IP或组织信息。
BV036-INC-P3T2-010,P3T2-N04,创建或选择性能指标查询模板,P3T2-C04,性能指标类别与用途速查卡,resource_card,P3,P3-T2,reference_card;table,indicator_category_reading,根据监控问题选择接入、保持、移动性、资源或可用类指标。,性能指标查询配置单,性能指标查询配置单,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,指标类别和用途需结合教材来源及专业复核说明。
BV036-INC-P3T2-011,P3T2-N04,创建或选择性能指标查询模板,P3T2-W04,性能指标查询配置单,worksheet,P3,P3-T2,configuration_form;worksheet,indicator_template_selection;scope_setting,填写查询对象、时间范围、统计粒度和指标类别。,性能指标查询配置单,性能指标查询配置单,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,不得把教材指标范围写成通用行业标准。
BV036-INC-P3T2-012,P3T2-N04,创建或选择性能指标查询模板,P3T2-ACT04,指标模板选择活动,learning_activity,P3,P3-T2,interactive_activity,indicator_template_selection,从多个监控任务中选择合适的指标模板和粒度。,指标模板选择记录,性能指标查询配置单,planned,pending_teaching_validation,medium,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,后续可做条件筛选式互动，不建议只做单选题。
BV036-INC-P3T2-013,P3T2-N05,查询指标并识别异常变化,P3T2-D01,教学化指标查询数据表,dataset,P3,P3-T2,data_table;simulated_dashboard,indicator_reading;anomaly_identification,读取教学化指标表并标注异常小区、异常时段和变化方向。,指标异常识别表,指标异常识别表,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,数据必须标注为教学模拟或教材改写，不得伪装为真实网管数据。
BV036-INC-P3T2-014,P3T2-N05,查询指标并识别异常变化,P3T2-W05,指标异常识别表,worksheet,P3,P3-T2,worksheet;analysis_table,anomaly_identification;boundary_explanation,说明哪些指标异常、哪些结论不能直接推出。,指标异常识别表,指标异常识别表,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,评价重点是判断依据和边界说明，不是只看截图提交。
BV036-INC-P3T2-015,P3T2-N05,查询指标并识别异常变化,P3T2-ACT05,TOP异常标注活动,learning_activity,P3,P3-T2,interactive_activity,anomaly_labeling,在指标表中标注TOP异常并解释排序依据。,TOP异常标注记录,指标异常识别表,planned,pending_teaching_validation,medium,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,后续可转化为表格标注或趋势线判断互动。
BV036-INC-P3T2-016,P3T2-N06,结合日志形成监控结论与后续入口,P3T2-C06,日志类型与追溯边界卡,resource_card,P3,P3-T2,knowledge_card;boundary_card,log_tracing,区分操作日志、安全日志和系统日志，并说明可追溯和不可暴露的信息。,日志追溯边界记录,运行监控结论与分流建议单,planned,pending_data_security_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,日志材料涉及账号、操作记录和安全信息，需数据安全审查。
BV036-INC-P3T2-017,P3T2-N06,结合日志形成监控结论与后续入口,P3T2-W06,运行监控结论与分流建议单,worksheet,P3,P3-T2,worksheet;decision_table,monitoring_conclusion;task_branching,综合告警、指标和日志证据，判断下一步进入参数检查、优化实施、性能验证或信令复盘。,运行监控结论与分流建议单,运行监控结论与分流建议单,planned,pending_professional_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,分流结论必须接受专业复核。
BV036-INC-P3T2-018,P3T2-N06,结合日志形成监控结论与后续入口,P3T2-ACT06,分流判断活动,learning_activity,P3,P3-T2,branching_activity;interactive_activity,task_branching,根据证据选择进入参数检查、参数设置、优化实施、持续验证或信令复盘。,分流判断记录,运行监控结论与分流建议单,planned,pending_teaching_validation,medium,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,活动应训练证据链和理由，不宜只做简单选择。
BV036-INC-P3T2-019,P3T2-N06,结合日志形成监控结论与后续入口,P3T2-MEDIA01,软件截图媒体审查清单,media_review_object,P3,P3-T2,media_review_list;screenshot_inventory,media_review,逐张判断原教材网管截图应保留、重绘、替换、删除或仅内部分析。,媒体处理建议表,软件截图媒体审查清单,planned,pending_media_review,high,reports/P3-T2详细能力节点主数据增量样表V0.3.6.csv,image122.png至image145.png等截图不得默认进入正式学生端。
BV037-INC-P3T4-001,P3T4-N01,明确参数设置任务与变更依据,P3T4-C01,参数设置任务情境卡,resource_card,P3,P3-T4,task_card;text_card,case_intro;change_basis_judgement,阅读监控结论、参数异常清单或案例线索，判断是否进入参数设置。,参数设置任务与变更依据单,参数设置任务与变更依据单,planned,pending_professional_review,medium,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,情境卡用于启动参数设置任务，不作为真实生产变更授权。
BV037-INC-P3T4-002,P3T4-N01,明确参数设置任务与变更依据,P3T4-W01,变更依据判断表,worksheet,P3,P3-T4,boundary_table;worksheet,authorization_boundary_checking,根据依据来源判断是否可以进入教学仿真参数设置。,参数设置任务与变更依据单,参数设置任务与变更依据单,planned,pending_data_security_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,表格必须区分教学仿真和真实网管边界。
BV037-INC-P3T4-003,P3T4-N01,明确参数设置任务与变更依据,P3T4-ACT01,授权边界判断活动,learning_activity,P3,P3-T4,interactive_activity,authorization_boundary_checking,判断权限不足、依据不足或真实网管场景下应如何处理。,授权边界判断记录,参数设置任务与变更依据单,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,活动只训练边界判断，不训练真实参数下发。
BV037-INC-P3T4-004,P3T4-N02,识别参数对象与影响范围,P3T4-C02,参数对象与影响范围卡,resource_card,P3,P3-T4,knowledge_card;parameter_table,parameter_object_classification,阅读波束、邻区、锚点和门限参数说明并分类。,参数对象与影响边界表,参数对象与影响边界表,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,参数含义和适用范围必须专业复核。
BV037-INC-P3T4-005,P3T4-N02,识别参数对象与影响范围,P3T4-W02,参数影响边界表,worksheet,P3,P3-T4,worksheet;boundary_table,impact_boundary_marking,标出参数可能影响覆盖、移动性、接入、保持或复测口径。,参数对象与影响边界表,参数对象与影响边界表,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,不得把教材参数取值写成通用行业标准。
BV037-INC-P3T4-006,P3T4-N02,识别参数对象与影响范围,P3T4-ACT02,参数对象归类活动,learning_activity,P3,P3-T4,interactive_activity,parameter_object_classification,将案例中的A2门限、邻区关系、QCI和锚点参数归入对应对象类型。,参数对象归类记录,参数对象与影响边界表,planned,pending_professional_review,medium,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,NSA和QCI相关场景需判断教学适用性。
BV037-INC-P3T4-007,P3T4-N03,制定邻区添加、删除或调整方案,P3T4-C03,邻区添加删除原则卡,resource_card,P3,P3-T4,principle_card;text_card,neighbor_plan_selection,阅读邻区配置原则并判断添加、删除或调整的适用条件。,邻区调整方案卡,邻区调整方案卡,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,邻区配置原则不能脱离场景机械套用。
BV037-INC-P3T4-008,P3T4-N03,制定邻区添加、删除或调整方案,P3T4-W03,邻区调整方案工作单,worksheet,P3,P3-T4,worksheet;scenario_table,reasoning_chain_completion,根据参数检查结果填写邻区添加、删除或调整方案及依据。,邻区调整方案卡,邻区调整方案卡,planned,pending_professional_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,方案需保留专业复核和误操作风险。
BV037-INC-P3T4-009,P3T4-N03,制定邻区添加、删除或调整方案,P3T4-ACT03,邻区方案选择活动,learning_activity,P3,P3-T4,interactive_activity,neighbor_plan_selection,在多个邻区场景中选择添加、删除或调整并说明理由。,邻区方案选择记录,邻区调整方案卡,planned,pending_professional_review,medium,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,活动使用教学模拟场景，不使用真实站点数据。
BV037-INC-P3T4-010,P3T4-N04,完成教学仿真参数设置并记录证据,P3T4-C04,教学仿真参数设置流程图,resource_card,P3,P3-T4,flow_card;simulation_screen,simulation_operation,按照教学仿真流程完成参数修改或邻区操作记录。,参数设置操作记录,参数设置操作记录,planned,pending_media_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,流程图应重绘，不能裸用真实网管截图。
BV037-INC-P3T4-011,P3T4-N04,完成教学仿真参数设置并记录证据,P3T4-W04,参数设置操作记录模板,worksheet,P3,P3-T4,operation_record;worksheet,operation_evidence_recording,记录设置对象、设置前值、设置后值、操作证据和仿真边界。,参数设置操作记录,参数设置操作记录,planned,pending_data_security_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,记录模板不得包含真实账号、站点、IP或生产参数。
BV037-INC-P3T4-012,P3T4-N04,完成教学仿真参数设置并记录证据,P3T4-M01,网管截图媒体审查清单,media_asset_review,P3,P3-T4,media_review_list;tool_screenshot,media_review,逐张标注P3-T4截图保留、重绘、替换、删除或仅内部分析。,媒体审查标注记录,参数设置操作记录,planned,pending_media_review,high,reports/P3-T4详细能力节点主数据增量样表V0.3.7.csv,image180至image197必须审查后才能进入正式教材资源。
