v03_edge_id,source_node_id,source_node_name,target_node_id,target_node_name,relation_raw_type,relation_type,relation_summary,source_task_id,target_task_id,edge_scope,source_file,review_status,display_priority,version_status
EV03A-INC-P2T2-006,P2T2-N03,完成现场协调与责任升级,P2T2-N04,形成问题处理闭环记录与预案,precedes,直接递进,协调结果进入闭环记录和预案。,P2-T2,P2-T2,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,内部试拆,1,current
EV03A-INC-P2T2-007,P2T2-N04,形成问题处理闭环记录与预案,P2T3-N01,明确分析任务与数据来源,supports,支撑判断,问题处理记录可作为后续数据分析任务来源和问题背景。,P2-T2,P2-T3,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,待专业复核,2,current
EV03A-INC-P2T2-008,P2T2-N02,按排查路径处理设备、软件与数据问题,P2T3-N02,完成LOG导入与报告导出,supports,支撑判断,数据保存和采集完整性检查支撑后续LOG导入与报告导出。,P2-T2,P2-T3,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,待专业复核,2,current
EV03A-INC-P2T2-009,P2T2-N01,判断测试异常现象与影响范围,AU-03,测试问题处理与数据分析,maps_to_ability,能力挂接,异常现象判断主挂AU-03，用于能力单元统计和资源组织。,P2-T2,,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,内部试拆,5,current
EV03A-INC-P2T2-010,P2T2-N02,按排查路径处理设备、软件与数据问题,AU-03,测试问题处理与数据分析,maps_to_ability,能力挂接,设备、软件和数据排查主挂AU-03，支撑后续数据分析。,P2-T2,,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,内部试拆,5,current
EV03A-INC-P2T2-011,P2T2-N03,完成现场协调与责任升级,AU-05,网络问题定位与方案制定,maps_to_ability,能力挂接,协调升级主挂AU-05，体现问题定位后的现场处理与闭环能力。,P2-T2,,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,待专业复核,5,current
EV03A-INC-P2T2-012,P2T2-N04,形成问题处理闭环记录与预案,AU-05,网络问题定位与方案制定,maps_to_ability,能力挂接,问题闭环记录主挂AU-05，用于评价问题闭环和预案形成能力。,P2-T2,,v03a_increment,reports/P2-T2增量补拆内部评审报告.md,待专业复核,5,current
EV031A-INC-P3T3-001,P3-T3,任务3：5G网络参数检查,P3T3-N01,明确参数检查场景与检查对象,decomposes,任务拆分详细节点,P3-T3补拆进入明确参数检查场景与检查对象节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-002,P3-T3,任务3：5G网络参数检查,P3T3-N02,识读容量、覆盖与功率参数口径,decomposes,任务拆分详细节点,P3-T3补拆进入识读容量、覆盖与功率参数口径节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-003,P3-T3,任务3：5G网络参数检查,P3T3-N03,完成无线侧参数查询、导出与差异比较,decomposes,任务拆分详细节点,P3-T3补拆进入完成无线侧参数查询、导出与差异比较节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-004,P3-T3,任务3：5G网络参数检查,P3T3-N04,完成传输侧参数查询与承载参数核对,decomposes,任务拆分详细节点,P3-T3补拆进入完成传输侧参数查询与承载参数核对节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-005,P3-T3,任务3：5G网络参数检查,P3T3-N05,完成核心网参数查询与业务控制参数核对,decomposes,任务拆分详细节点,P3-T3补拆进入完成核心网参数查询与业务控制参数核对节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-006,P3-T3,任务3：5G网络参数检查,P3T3-N06,形成参数异常清单与后续处理建议,decomposes,任务拆分详细节点,P3-T3补拆进入形成参数异常清单与后续处理建议节点。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-007,P3-T2,任务2：5G网络运行监控,P3T3-N01,明确参数检查场景与检查对象,precedes,直接递进,运行监控发现异常后进入参数检查场景和对象确认。,P3-T2,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-008,P3T3-N01,明确参数检查场景与检查对象,P3T3-N02,识读容量、覆盖与功率参数口径,precedes,直接递进,先明确问题场景和检查对象，再识读相关参数和公式口径。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-009,P3T3-N02,识读容量、覆盖与功率参数口径,P3T3-N03,完成无线侧参数查询、导出与差异比较,precedes,并列检查分支,无线侧参数查询和差异比较需要先理解容量、覆盖、功率及关键参数口径。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-010,P3T3-N02,识读容量、覆盖与功率参数口径,P3T3-N04,完成传输侧参数查询与承载参数核对,precedes,并列检查分支,传输侧承载参数核对需要先理解任务场景、带宽和承载参数口径。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-011,P3T3-N02,识读容量、覆盖与功率参数口径,P3T3-N05,完成核心网参数查询与业务控制参数核对,precedes,并列检查分支,核心网控制和QoS参数核对需要先理解参数用途、边界和业务影响。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-012,P3T3-N03,完成无线侧参数查询、导出与差异比较,P3T3-N06,形成参数异常清单与后续处理建议,precedes,检查结果汇聚,无线侧参数差异检查结果进入参数异常清单，不能直接等同于故障结论。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-013,P3T3-N04,完成传输侧参数查询与承载参数核对,P3T3-N06,形成参数异常清单与后续处理建议,precedes,检查结果汇聚,传输侧承载参数核对结果进入参数异常清单，并标明需补查的承载证据。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-014,P3T3-N05,完成核心网参数查询与业务控制参数核对,P3T3-N06,形成参数异常清单与后续处理建议,precedes,检查结果汇聚,核心网业务控制和QoS参数核对结果进入参数异常清单，并保留专业复核状态。,P3-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-015,P2T3-N06,归纳问题类型与原因链,P3T3-N01,明确参数检查场景与检查对象,supports,支撑判断,测试数据分析归纳出的参数类疑点可以触发P3-T3参数检查。,P2-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-016,P5T3-N06,判断未闭环指标与二次分析入口,P3T3-N01,明确参数检查场景与检查对象,supports,问题回流,性能提升验证中未闭环指标可回流到参数检查，排除配置或承载参数问题。,P5-T3,P3-T3,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-017,P3T3-N03,完成无线侧参数查询、导出与差异比较,P3-T4,任务4：5G网络参数设置,supports,支撑判断,无线侧参数差异检查结果可作为后续参数设置任务的依据。,P3-T3,P3-T4,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-018,P3T3-N06,形成参数异常清单与后续处理建议,P3-T4,任务4：5G网络参数设置,precedes,直接递进,参数异常清单确认后进入参数设置或变更记录任务。,P3-T3,P3-T4,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,1,current
EV031A-INC-P3T3-019,P3T3-N06,形成参数异常清单与后续处理建议,P4-T1,任务1：5G网络优化方案实施,supports,支撑判断,参数异常清单和处理建议可作为优化方案实施的输入依据。,P3-T3,P4-T1,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-020,P3T3-N06,形成参数异常清单与后续处理建议,P4T2-N01,识别验证场景,supports,支撑判断,已处理的参数异常需要在结果验证阶段确定复测场景和验证口径。,P3-T3,P4-T2,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,2,current
EV031A-INC-P3T3-021,P3T3-N01,明确参数检查场景与检查对象,AU-04,网管、监控与参数信息管理,maps_to_ability,能力挂接,参数检查场景和对象确认主挂AU-04，用于能力单元统计和资源组织。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-022,P3T3-N02,识读容量、覆盖与功率参数口径,AU-04,网管、监控与参数信息管理,maps_to_ability,能力挂接,容量、覆盖与功率参数口径识读主挂AU-04，用于能力单元统计和资源组织。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-023,P3T3-N03,完成无线侧参数查询、导出与差异比较,AU-04,网管、监控与参数信息管理,maps_to_ability,能力挂接,无线侧参数查询和差异比较主挂AU-04，用于能力单元统计和资源组织。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-024,P3T3-N04,完成传输侧参数查询与承载参数核对,AU-04,网管、监控与参数信息管理,maps_to_ability,能力挂接,传输侧承载参数核对主挂AU-04，用于能力单元统计和资源组织。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-025,P3T3-N05,完成核心网参数查询与业务控制参数核对,AU-04,网管、监控与参数信息管理,maps_to_ability,能力挂接,核心网参数核对主挂AU-04，用于能力单元统计和资源组织。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,内部试拆,1,current
EV031A-INC-P3T3-026,P3T3-N06,形成参数异常清单与后续处理建议,AU-05,网络问题定位与方案制定,maps_to_ability,能力挂接,参数异常清单和处理建议主挂AU-05，用于评价问题定位与后续方案制定能力。,P3-T3,not_applicable,v031a_increment,reports/P3-T3增量补拆修订说明V0.3.1A.md,待专业复核,1,current
EV032A-INC-P1T3-001,P1-T3,任务3：投诉信息采集,P1T3-N01,完成投诉应答与处理边界判断,decomposes,任务拆分详细节点,P1-T3补拆进入投诉应答与处理边界判断节点。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-002,P1-T3,任务3：投诉信息采集,P1T3-N02,核实投诉关键信息并填写信息单,decomposes,任务拆分详细节点,P1-T3补拆进入投诉关键信息核实和信息单填写节点。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-003,P1-T3,任务3：投诉信息采集,P1T3-N03,现场核实投诉场景与业务现象,decomposes,任务拆分详细节点,P1-T3补拆进入现场核实投诉场景与业务现象节点。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-004,P1-T3,任务3：投诉信息采集,P1T3-N04,形成投诉初判与后续任务入口,decomposes,任务拆分详细节点,P1-T3补拆进入形成投诉初判与后续任务入口节点。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-005,P1-T3,任务3：投诉信息采集,P1T3-N05,沟通处理结果并形成跟踪闭环,decomposes,任务拆分详细节点,P1-T3补拆进入沟通处理结果并形成跟踪闭环节点。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-006,P1T3-N01,完成投诉应答与处理边界判断,P1T3-N02,核实投诉关键信息并填写信息单,precedes,直接递进,先判断投诉紧急程度和处理边界，再核实并记录具体投诉信息。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-007,P1T3-N02,核实投诉关键信息并填写信息单,P1T3-N03,现场核实投诉场景与业务现象,precedes,直接递进,信息单确认后进入现场核实，避免无目标上门和无效测试。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-008,P1T3-N03,现场核实投诉场景与业务现象,P1T3-N04,形成投诉初判与后续任务入口,precedes,直接递进,现场核实结果先进入投诉初判和后续任务入口判断。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-009,P1T3-N04,形成投诉初判与后续任务入口,P1T3-N05,沟通处理结果并形成跟踪闭环,precedes,直接递进,形成投诉初判和后续入口后，再沟通处理结果并形成跟踪闭环。,P1-T3,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,1,current
EV032A-INC-P1T3-010,P1-T1,任务1：室内环境信息采集,P1T3-N03,现场核实投诉场景与业务现象,supports,支撑判断,室内环境信息可支撑室内投诉现场核实和弱覆盖判断。,P1-T1,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-011,P1-T2,任务2：室外环境信息采集,P1T3-N03,现场核实投诉场景与业务现象,supports,支撑判断,室外环境信息可支撑投诉点周边基站、阻挡和覆盖场景判断。,P1-T2,P1-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-012,P1T3-N02,核实投诉关键信息并填写信息单,P2-T1,任务1：DT/CQT测试准备和执行,supports,支撑判断,投诉时间、地点、业务类型、终端和影响范围可作为测试准备和路线设计输入。,P1-T3,P2-T1,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-013,P1T3-N03,现场核实投诉场景与业务现象,P2-T1,任务1：DT/CQT测试准备和执行,precedes,直接递进,现场核实确认需要专项测试时进入DT/CQT测试准备和执行。,P1-T3,P2-T1,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-014,P1T3-N02,核实投诉关键信息并填写信息单,P2T3-N01,明确分析任务与数据来源,supports,支撑判断,投诉信息单可作为后续测试数据分析的任务来源和问题背景。,P1-T3,P2-T3,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-015,P1T3-N04,形成投诉初判与后续任务入口,P4T2-N01,识别验证场景,supports,支撑判断,投诉初判和后续任务入口可支撑结果验证阶段识别覆盖、体验、移动性或容量验证对象。,P1-T3,P4-T2,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,2,current
EV032A-INC-P1T3-016,P1T3-N01,完成投诉应答与处理边界判断,AU-01,场景、站点与投诉信息采集,maps_to_ability,能力挂接,投诉应答和处理边界判断主挂AU-01，用于能力单元统计和资源组织。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,5,current
EV032A-INC-P1T3-017,P1T3-N02,核实投诉关键信息并填写信息单,AU-01,场景、站点与投诉信息采集,maps_to_ability,能力挂接,投诉关键信息核实和信息单填写主挂AU-01，并连接测试准备和数据分析。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,内部试拆,5,current
EV032A-INC-P1T3-018,P1T3-N03,现场核实投诉场景与业务现象,AU-01,场景、站点与投诉信息采集,maps_to_ability,能力挂接,现场核实投诉场景与业务现象主挂AU-01，同时支撑AU-02和AU-03。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,5,current
EV032A-INC-P1T3-019,P1T3-N04,形成投诉初判与后续任务入口,AU-01,场景、站点与投诉信息采集,maps_to_ability,能力挂接,投诉初判和后续任务入口主挂AU-01，同时连接AU-05问题定位但不替代后续专业分析。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,5,current
EV032A-INC-P1T3-020,P1T3-N05,沟通处理结果并形成跟踪闭环,AU-01,场景、站点与投诉信息采集,maps_to_ability,能力挂接,处理结果沟通和跟踪闭环仍归入投诉信息采集任务闭环，主挂AU-01。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,5,current
EV032A-INC-P1T3-021,P1T3-N05,沟通处理结果并形成跟踪闭环,AU-08,报告输出与职业表达,maps_to_ability,能力挂接,客户反馈、服务承诺边界和跟踪闭环支撑AU-08职业表达能力，但不把P1-T3改造成报告写作任务。,P1-T3,not_applicable,v032a_increment,reports/P1-T3增量补拆修订说明V0.3.2A.md,待专业复核,5,current
EV04-INC-P2T1-001,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N01,明确DT/CQT测试任务与验收口径,decomposes,任务拆分详细节点,P2-T1补拆进入测试任务和验收口径确认节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-002,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N02,准备测试资料、工具设备与入场许可,decomposes,任务拆分详细节点,P2-T1补拆进入资料、工具、设备和许可准备节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-003,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N03,配置测试软硬件并完成连通性检查,decomposes,任务拆分详细节点,P2-T1补拆进入测试软硬件配置和连通性检查节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-004,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N04,规划DT路线与CQT测试场景,decomposes,任务拆分详细节点,P2-T1补拆进入DT路线和CQT场景规划节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-005,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N05,执行DT路测采集并记录异常事件,decomposes,任务拆分详细节点,P2-T1补拆进入DT路测采集和异常事件记录节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-006,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N06,执行CQT定点业务测试并记录质量,decomposes,任务拆分详细节点,P2-T1补拆进入CQT定点业务测试和质量记录节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-007,P2-T1,任务1：DT/CQT测试准备和执行,P2T1-N07,保存测试LOG并移交测试资料包,decomposes,任务拆分详细节点,P2-T1补拆进入测试LOG保存和资料包移交节点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-008,P2T1-N01,明确DT/CQT测试任务与验收口径,P2T1-N02,准备测试资料、工具设备与入场许可,precedes,直接递进,先明确测试任务和口径，再准备资料、工具、设备和许可。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-009,P2T1-N02,准备测试资料、工具设备与入场许可,P2T1-N03,配置测试软硬件并完成连通性检查,precedes,直接递进,资料、工具和许可准备完成后才能配置测试设备和软件。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-010,P2T1-N03,配置测试软硬件并完成连通性检查,P2T1-N04,规划DT路线与CQT测试场景,supports,支撑判断,设备和软件连通性影响可执行测试路线和场景规划。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,2,current
EV04-INC-P2T1-011,P2T1-N01,明确DT/CQT测试任务与验收口径,P2T1-N04,规划DT路线与CQT测试场景,supports,支撑判断,测试目标、业务类型和验收口径决定路线和测试点选择。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-012,P2T1-N04,规划DT路线与CQT测试场景,P2T1-N05,执行DT路测采集并记录异常事件,precedes,直接递进,DT路测采集必须基于已规划路线、方向和覆盖边界。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-013,P2T1-N04,规划DT路线与CQT测试场景,P2T1-N06,执行CQT定点业务测试并记录质量,precedes,直接递进,CQT定点测试必须基于已规划室内外场景和测试点。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-014,P2T1-N03,配置测试软硬件并完成连通性检查,P2T1-N05,执行DT路测采集并记录异常事件,precedes,前置基础,DT路测采集前必须确认测试设备、GPS和采集软件可用。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-015,P2T1-N03,配置测试软硬件并完成连通性检查,P2T1-N06,执行CQT定点业务测试并记录质量,precedes,前置基础,CQT测试前必须确认测试终端、测试卡和业务测试配置可用。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-016,P2T1-N05,执行DT路测采集并记录异常事件,P2T1-N07,保存测试LOG并移交测试资料包,precedes,直接递进,DT采集记录进入最终LOG和资料包归档。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-017,P2T1-N06,执行CQT定点业务测试并记录质量,P2T1-N07,保存测试LOG并移交测试资料包,precedes,直接递进,CQT业务测试记录进入最终测试资料包归档。,P2-T1,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-018,P2T1-N01,明确DT/CQT测试任务与验收口径,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N01主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-019,P2T1-N02,准备测试资料、工具设备与入场许可,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N02主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-020,P2T1-N03,配置测试软硬件并完成连通性检查,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N03主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-021,P2T1-N04,规划DT路线与CQT测试场景,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N04主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-022,P2T1-N05,执行DT路测采集并记录异常事件,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N05主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-023,P2T1-N06,执行CQT定点业务测试并记录质量,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N06主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-024,P2T1-N07,保存测试LOG并移交测试资料包,AU-02,测试准备与测试执行,maps_to,能力挂接,P2T1-N07主挂AU-02，用于测试准备与执行能力统计。,P2-T1,P2-T1,v04_increment,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,内部试拆,2,current
EV04-INC-P2T1-025,P1T3-N02,核实投诉关键信息并填写信息单,P2T1-N01,明确DT/CQT测试任务与验收口径,supports,支撑判断,投诉时间、地点、业务类型和影响范围支撑测试任务与口径确认。,P1-T3,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,2,current
EV04-INC-P2T1-026,P1T3-N03,现场核实投诉场景与业务现象,P2T1-N04,规划DT路线与CQT测试场景,precedes,直接递进,现场核实确认需要测试时进入路线和场景规划。,P1-T3,P2-T1,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,2,current
EV04-INC-P2T1-027,P2T1-N03,配置测试软硬件并完成连通性检查,P2T2-N02,按排查路径处理设备、软件与数据问题,supports,问题回流,软硬件连通性检查中的失败现象可进入设备、软件与数据问题处理。 V0.3.4候选按项目二关系校正清单归为问题回流。,P2-T1,P2-T2,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md;reports/P2项目内部关系校正清单V0.4.csv,待专业复核,2,current
EV04-INC-P2T1-028,P2T1-N05,执行DT路测采集并记录异常事件,P2T2-N01,判断测试异常现象与影响范围,precedes,问题回流,DT采集过程中的异常事件进入P2-T2异常现象判断。,P2-T1,P2-T2,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,1,current
EV04-INC-P2T1-029,P2T1-N07,保存测试LOG并移交测试资料包,P2T3-N01,明确分析任务与数据来源,precedes,直接递进,测试交付包进入P2-T3数据分析任务和数据来源确认。,P2-T1,P2-T3,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-030,P2T1-N07,保存测试LOG并移交测试资料包,P2T3-N02,完成LOG导入与报告导出,precedes,直接递进,测试LOG文件进入P2-T3导入和报告导出流程。,P2-T1,P2-T3,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,内部试拆,1,current
EV04-INC-P2T1-031,P2T1-N07,保存测试LOG并移交测试资料包,P4T2-N01,识别验证场景,supports,支撑判断,规范测试资料包可作为后续结果验证场景识别的数据来源之一。,P2-T1,P4-T2,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,3,current
EV04-INC-P2T1-032,P2T1-N07,保存测试LOG并移交测试资料包,P5T3-N02,选择验证数据源与复测路径,supports,支撑判断,测试交付包和路线记录可支撑后续复测路径和数据源选择。,P2-T1,P5-T3,v04_increment,reports/P2-T1基于V0.4主数据补拆验证报告.md,待专业复核,3,current
EV034-INC-P4T1-001,P4-T1,任务1：5G网络优化方案实施,P4T1-N01,明确优化对象与实施边界,decomposes,任务拆分详细节点,P4-T1补拆进入优化对象与实施边界确认节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
EV034-INC-P4T1-002,P4-T1,任务1：5G网络优化方案实施,P4T1-N02,区分优化动作类型与责任边界,decomposes,任务拆分详细节点,P4-T1补拆进入优化动作类型与责任边界判断节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
