backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P4T2-005,node_master,P4T2-N05,P4-T2,detail_capability,读体验与容量指标,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial;copyright；threshold;case_logic;conclusion;tool_screenshot,V0.4,professional;media;editorial;copyright;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion;tool_screenshot,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,none,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-006,node_master,P4T2-N06,P4-T2,detail_capability,选择判断依据,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；case_logic;conclusion,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-007,node_master,P4T2-N07,P4-T2,detail_capability,形成验收结论,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；conclusion;terminology,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,conclusion;terminology,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-008,node_master,P4T2-N08,P4-T2,detail_capability,修正职业表达,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；conclusion;terminology,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,conclusion;terminology,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-009,binding_master,BV03-0030,P4-T2,resource_card,P4T2-C01,medium风险；审核状态=pending_professional_review；对象=P4T2-C01；需专业教师确认投诉线索和验证对象的对应关系是否符合网优验收教学逻辑。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,case;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-010,binding_master,BV03-0031,P4-T2,resource_card,P4T2-C02,medium风险；审核状态=pending_professional_review；对象=P4T2-C02；需专业教师确认投诉线索和验证对象的对应关系是否符合网优验收教学逻辑。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,case;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-011,binding_master,BV03-0032,P4-T2,resource_card,CASE-demo-dorm,medium风险；审核状态=pending_professional_review；对象=CASE-demo-dorm；需专业教师确认投诉线索和验证对象的对应关系是否符合网优验收教学逻辑。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,case;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-012,binding_master,BV03-0033,P4-T2,assessment_output,投诉到验证对象映射,medium风险；审核状态=pending_professional_review；对象=投诉到验证对象映射；学生能说明每条投诉对应的验证对象，并知道不能凭单一体验线索直接下验收结论。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet;case;text,ai_rewritten;teaching_simulation,professional_conclusion;student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-013,binding_master,BV03-0034,P4-T2,resource_card,P4T2-C02,medium风险；审核状态=pending_professional_review；对象=P4T2-C02；需复核“部分达标”表达是否符合职业教育课堂和网优岗位验收语境。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-014,binding_master,BV03-0035,P4-T2,resource_card,P4T2-C11,medium风险；审核状态=pending_professional_review；对象=P4T2-C11；需复核“部分达标”表达是否符合职业教育课堂和网优岗位验收语境。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-015,binding_master,BV03-0036,P4-T2,resource_card,CASE-demo-dorm,medium风险；审核状态=pending_professional_review；对象=CASE-demo-dorm；需复核“部分达标”表达是否符合职业教育课堂和网优岗位验收语境。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-016,binding_master,BV03-0037,P4-T2,assessment_output,边界表达修正记录,medium风险；审核状态=pending_professional_review；对象=边界表达修正记录；学生能区分改善、达标和未闭环边界，并能用职业化语言表达。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet;table;text,ai_rewritten;teaching_simulation,professional_conclusion;student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-017,binding_master,BV03-0038,P4-T2,resource_card,P4T2-C03,high风险；审核状态=pending_media_review；对象=P4T2-C03；需专业教师复核覆盖指标阈值口径，媒体设计需重绘原仿真截图。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-018,binding_master,BV03-0039,P4-T2,resource_card,P4T2-C04,high风险；审核状态=pending_media_review；对象=P4T2-C04；需专业教师复核覆盖指标阈值口径，媒体设计需重绘原仿真截图。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-019,binding_master,BV03-0040,P4-T2,resource_card,CASE-contrast-canteen,high风险；审核状态=pending_media_review；对象=CASE-contrast-canteen；需专业教师复核覆盖指标阈值口径，媒体设计需重绘原仿真截图。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-020,binding_master,BV03-0041,P4-T2,assessment_output,覆盖指标判断与证据边界,high风险；审核状态=pending_media_review；对象=覆盖指标判断与证据边界；学生能说明覆盖强度、信号质量和弱覆盖采样点的作用，并能说出覆盖数据不能单独证明移动性或体验闭环。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;table;text,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion;student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-021,binding_master,BV03-0042,P4-T2,resource_card,P4T2-C05,high风险；审核状态=pending_media_review；对象=P4T2-C05；需复核SA/NSA切换教学流程和邻区/切换异常表述，原图需重绘或标注。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-022,binding_master,BV03-0043,P4-T2,resource_card,P4T2-C06,high风险；审核状态=pending_media_review；对象=P4T2-C06；需复核SA/NSA切换教学流程和邻区/切换异常表述，原图需重绘或标注。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-023,binding_master,BV03-0044,P4-T2,resource_card,CASE-contrast-canteen,high风险；审核状态=pending_media_review；对象=CASE-contrast-canteen；需复核SA/NSA切换教学流程和邻区/切换异常表述，原图需重绘或标注。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-024,binding_master,BV03-0045,P4-T2,assessment_output,移动性验证流程和异常阶段判断,high风险；审核状态=pending_media_review；对象=移动性验证流程和异常阶段判断；学生能把移动路径场景、切换指标、重建日志和验收边界形成完整判断。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;text,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion;student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-025,binding_master,BV03-0046,P4-T2,resource_card,P4T2-C07,high风险；审核状态=pending_media_review；对象=P4T2-C07；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-026,binding_master,BV03-0047,P4-T2,resource_card,P4T2-C08,high风险；审核状态=pending_media_review；对象=P4T2-C08；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-027,binding_master,BV03-0048,P4-T2,resource_card,CASE-contrast-lab,high风险；审核状态=pending_media_review；对象=CASE-contrast-lab；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-028,binding_master,BV03-0049,P4-T2,resource_card,CASE-mission-jobfair,high风险；审核状态=pending_media_review；对象=CASE-mission-jobfair；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-029,binding_master,BV03-0050,P4-T2,assessment_output,指标行标注和边界表达,high风险；审核状态=pending_media_review；对象=指标行标注和边界表达；学生能用平均值、95分位、容量负荷和卡顿次数共同判断体验是否闭环。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;table;text,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion;student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
